record_id,title,abstract,year,seed_theme,record_type,text_for_embedding,original_cluster_id,cluster,probability,cluster_display,cluster_theme,pc1_plot,pc2_plot,pc1_cluster,pc2_cluster,pc3_cluster,pc4_cluster
lung-cancer-04-0120,Molecular monitoring for longitudinal plasma genotyping: study 120,"This study examines longitudinal plasma genotyping through plasma genotyping, ctDNA surveillance, and residual disease. It also discusses links to PD-L1 biomarker and co-mutation effect, alongside clinical development and portfolio review.",2022,ctDNA and monitoring,core,"Molecular monitoring for longitudinal plasma genotyping: study 120 [SEP] This study examines longitudinal plasma genotyping through plasma genotyping, ctDNA surveillance, and residual disease. It also discusses links to PD-L1 biomarker and co-mutation effect, alongside clinical development and portfolio review.",20,21,0.9724254712335108,Cluster 21,ctDNA and monitoring,-0.2742148550301043,-0.12444018554364601,-0.2742148550301043,-0.12444018554364601,0.0003169994170042526,0.06766293145740716
lung-cancer-x-0448,Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 448,"This paper links ctDNA surveillance and residual disease to acquired resistance and EGFR resistance. The framing emphasizes validation cohort, translational biomarker, and clinical development across mixed translational contexts.",2023,ctDNA and monitoring + EGFR and ALK resistance,crossover,"Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 448 [SEP] This paper links ctDNA surveillance and residual disease to acquired resistance and EGFR resistance. The framing emphasizes validation cohort, translational biomarker, and clinical development across mixed translational contexts.",21,22,0.984012038156273,Cluster 22,Bridge: ctDNA and monitoring x EGFR and ALK resistance,-0.2545651243892838,0.13523652582658904,-0.2545651243892838,0.13523652582658904,-0.28675800242000743,-0.02755461356816243
lung-cancer-x-0061,Integrated analysis of EGFR-mutant disease with KRAS G12C inhibition: study 61,"This paper links targeted escape and line-of-therapy shift to feedback signaling and adaptive pathway. The framing emphasizes portfolio review, real-world evidence, and mechanism of resistance across mixed translational contexts.",2020,EGFR and ALK resistance + KRAS development,crossover,"Integrated analysis of EGFR-mutant disease with KRAS G12C inhibition: study 61 [SEP] This paper links targeted escape and line-of-therapy shift to feedback signaling and adaptive pathway. The framing emphasizes portfolio review, real-world evidence, and mechanism of resistance across mixed translational contexts.",19,20,0.9998655929975658,Cluster 20,Bridge: EGFR and ALK resistance x KRAS development,-0.03325295426764438,0.3291810848574401,-0.03325295426764438,0.3291810848574401,-0.20426456488877745,-0.10096274581463548
lung-cancer-04-0174,Molecular monitoring for minimal residual disease: study 174,"This study examines minimal residual disease through molecular monitoring, ctDNA surveillance, and liquid biopsy. It also discusses links to checkpoint response and PD-L1 biomarker, alongside mechanism of resistance and patient stratification.",2022,ctDNA and monitoring,core,"Molecular monitoring for minimal residual disease: study 174 [SEP] This study examines minimal residual disease through molecular monitoring, ctDNA surveillance, and liquid biopsy. It also discusses links to checkpoint response and PD-L1 biomarker, alongside mechanism of resistance and patient stratification.",8,9,0.944278892271231,Cluster 9,ctDNA and monitoring,-0.26701107198745605,-0.16261682572781094,-0.26701107198745605,-0.16261682572781094,0.10252569800748784,0.08831747337481279
lung-cancer-04-0443,Molecular monitoring for adjuvant surveillance: study 443,"This study examines adjuvant surveillance through plasma genotyping, ctDNA surveillance, and molecular monitoring. It also discusses links to KRAS inhibitor and feedback signaling, alongside validation cohort and real-world evidence.",2021,ctDNA and monitoring,core,"Molecular monitoring for adjuvant surveillance: study 443 [SEP] This study examines adjuvant surveillance through plasma genotyping, ctDNA surveillance, and molecular monitoring. It also discusses links to KRAS inhibitor and feedback signaling, alongside validation cohort and real-world evidence.",6,7,0.9860452836784207,Cluster 7,ctDNA and monitoring,-0.2431048989306348,-0.042644575098015024,-0.2431048989306348,-0.042644575098015024,0.1289059436003515,0.05526335074055971
lung-cancer-01-0261,Resistance evolution in EGFR-mutant disease: study 261,"This study examines EGFR-mutant disease through acquired resistance, targeted escape, and CNS metastasis. It also discusses links to residual disease and molecular monitoring, alongside clinical development and real-world evidence.",2022,EGFR and ALK resistance,core,"Resistance evolution in EGFR-mutant disease: study 261 [SEP] This study examines EGFR-mutant disease through acquired resistance, targeted escape, and CNS metastasis. It also discusses links to residual disease and molecular monitoring, alongside clinical development and real-world evidence.",11,12,0.9889215802033529,Cluster 12,EGFR and ALK resistance,-0.13702120283790295,0.08247807965911554,-0.13702120283790295,0.08247807965911554,0.0031968382838744366,0.24352594832151542
lung-cancer-x-0355,Integrated analysis of STK11 co-mutation with ctDNA resistance tracking: study 355,"This paper links checkpoint response and co-mutation effect to ctDNA surveillance and liquid biopsy. The framing emphasizes patient stratification, real-world evidence, and dose optimization across mixed translational contexts.",2020,Immunotherapy biomarkers + ctDNA and monitoring,crossover,"Integrated analysis of STK11 co-mutation with ctDNA resistance tracking: study 355 [SEP] This paper links checkpoint response and co-mutation effect to ctDNA surveillance and liquid biopsy. The framing emphasizes patient stratification, real-world evidence, and dose optimization across mixed translational contexts.",16,17,1.0,Cluster 17,Bridge: KRAS development x Immunotherapy biomarkers,-0.19704008531815867,0.03547470518817523,-0.19704008531815867,0.03547470518817523,-0.3242143926404197,-0.20867371560274547
lung-cancer-x-0040,Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 40,"This paper links molecular monitoring and residual disease to line-of-therapy shift and acquired resistance. The framing emphasizes translational biomarker, validation cohort, and molecular profiling across mixed translational contexts.",2023,ctDNA and monitoring + EGFR and ALK resistance,crossover,"Integrated analysis of longitudinal plasma genotyping with osimertinib escape: study 40 [SEP] This paper links molecular monitoring and residual disease to line-of-therapy shift and acquired resistance. The framing emphasizes translational biomarker, validation cohort, and molecular profiling across mixed translational contexts.",21,22,0.9785111516206042,Cluster 22,Bridge: ctDNA and monitoring x EGFR and ALK resistance,-0.27046828415947977,0.1184365226690444,-0.27046828415947977,0.1184365226690444,-0.27649318993711713,-0.003874721395625909
lung-cancer-02-0190,KRAS pathway development in adaptive signaling: study 190,"This study examines adaptive signaling through feedback signaling, combination rationale, and SHP2 biology. It also discusses links to tumor mutational burden and co-mutation effect, alongside early-phase trial and validation cohort.",2024,KRAS development,core,"KRAS pathway development in adaptive signaling: study 190 [SEP] This study examines adaptive signaling through feedback signaling, combination rationale, and SHP2 biology. It also discusses links to tumor mutational burden and co-mutation effect, alongside early-phase trial and validation cohort.",9,10,0.9846343658537718,Cluster 10,KRAS development,0.08308809398902359,0.11648421666330255,0.08308809398902359,0.11648421666330255,0.20029749203160158,-0.2166751571663174
lung-cancer-02-0402,KRAS pathway development in adaptive signaling: study 402,"This study examines adaptive signaling through development strategy, adaptive pathway, and KRAS inhibitor. It also discusses links to EGFR resistance and targeted escape, alongside dose optimization and clinical development.",2020,KRAS development,core,"KRAS pathway development in adaptive signaling: study 402 [SEP] This study examines adaptive signaling through development strategy, adaptive pathway, and KRAS inhibitor. It also discusses links to EGFR resistance and targeted escape, alongside dose optimization and clinical development.",9,10,0.9614580828580951,Cluster 10,KRAS development,0.044144523775072615,0.24263775891812425,0.044144523775072615,0.24263775891812425,0.24216038158210612,-0.12086547914424352
lung-cancer-x-0027,Integrated analysis of STK11 co-mutation with ctDNA resistance tracking: study 27,"This paper links checkpoint response and immune exclusion to plasma genotyping and molecular monitoring. The framing emphasizes dose optimization, molecular profiling, and early-phase trial across mixed translational contexts.",2022,Immunotherapy biomarkers + ctDNA and monitoring,crossover,"Integrated analysis of STK11 co-mutation with ctDNA resistance tracking: study 27 [SEP] This paper links checkpoint response and immune exclusion to plasma genotyping and molecular monitoring. The framing emphasizes dose optimization, molecular profiling, and early-phase trial across mixed translational contexts.",16,17,1.0,Cluster 17,Bridge: KRAS development x Immunotherapy biomarkers,-0.22631246166487337,0.017161663763766037,-0.22631246166487337,0.017161663763766037,-0.3153121381723838,-0.18986872950516948
lung-cancer-01-0139,Resistance evolution in osimertinib escape: study 139,"This study examines osimertinib escape through targeted escape, CNS metastasis, and line-of-therapy shift. It also discusses links to adaptive pathway and combination rationale, alongside dose optimization and translational biomarker.",2020,EGFR and ALK resistance,core,"Resistance evolution in osimertinib escape: study 139 [SEP] This study examines osimertinib escape through targeted escape, CNS metastasis, and line-of-therapy shift. It also discusses links to adaptive pathway and combination rationale, alongside dose optimization and translational biomarker.",14,15,1.0,Cluster 15,EGFR and ALK resistance,-0.062021302812848934,0.07282359479541366,-0.062021302812848934,0.07282359479541366,0.060830218827218216,0.17725380645431718
